16-1-2 00:30:39.3|Info|Bootstrap|Starting Sonarr - /NzbDrone/NzbDrone.exe - Version 2.0.0.3645
16-1-2 00:30:44.7|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Notifications SET OnUpgrade = OnDownload
16-1-2 00:30:44.7|Debug|MigrationLogger|UPDATE Notifications SET OnUpgrade = OnDownload
16-1-2 00:30:44.7|Debug|MigrationLogger|Took: 00:00:00.0023460
16-1-2 00:30:44.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (38, '2016-01-02T00:30:44', 'add_on_upgrade_to_notifications')
16-1-2 00:30:44.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:44.7|Debug|MigrationLogger|38: add_on_upgrade_to_notifications migrated
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0145870
16-1-2 00:30:44.8|Info|MigrationLogger|*** 39: add_metadata_tables migrating ***
16-1-2 00:30:44.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:44.8|Info|add_metadata_tables|Starting migration to 39
16-1-2 00:30:44.8|Debug|MigrationLogger|CreateTable Metadata
16-1-2 00:30:44.8|Debug|MigrationLogger|CREATE TABLE "Metadata" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL)
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0052270
16-1-2 00:30:44.8|Debug|MigrationLogger|CreateTable MetadataFiles
16-1-2 00:30:44.8|Debug|MigrationLogger|CREATE TABLE "MetadataFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Consumer" TEXT NOT NULL, "Type" INTEGER NOT NULL, "RelativePath" TEXT NOT NULL, "LastUpdated" DATETIME NOT NULL, "SeasonNumber" INTEGER, "EpisodeFileId" INTEGER)
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0028600
16-1-2 00:30:44.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (39, '2016-01-02T00:30:44', 'add_metadata_tables')
16-1-2 00:30:44.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:44.8|Debug|MigrationLogger|39: add_metadata_tables migrated
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0173040
16-1-2 00:30:44.8|Info|MigrationLogger|*** 40: add_metadata_to_episodes_and_series migrating ***
16-1-2 00:30:44.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:44.8|Info|add_metadata_to_episodes_and_series|Starting migration to 40
16-1-2 00:30:44.8|Debug|MigrationLogger|AlterTable Series
16-1-2 00:30:44.8|Debug|MigrationLogger|
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0024240
16-1-2 00:30:44.8|Debug|MigrationLogger|CreateColumn Series Actors String
16-1-2 00:30:44.8|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Actors" TEXT
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0057750
16-1-2 00:30:44.8|Debug|MigrationLogger|CreateColumn Series Ratings String
16-1-2 00:30:44.8|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Ratings" TEXT
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0031260
16-1-2 00:30:44.8|Debug|MigrationLogger|CreateColumn Series Genres String
16-1-2 00:30:44.8|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Genres" TEXT
16-1-2 00:30:44.8|Debug|MigrationLogger|Took: 00:00:00.0021750
16-1-2 00:30:44.9|Debug|MigrationLogger|CreateColumn Series Certification String
16-1-2 00:30:44.9|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Certification" TEXT
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0053030
16-1-2 00:30:44.9|Debug|MigrationLogger|AlterTable Episodes
16-1-2 00:30:44.9|Debug|MigrationLogger|
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0021300
16-1-2 00:30:44.9|Debug|MigrationLogger|CreateColumn Episodes Ratings String
16-1-2 00:30:44.9|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "Ratings" TEXT
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0024360
16-1-2 00:30:44.9|Debug|MigrationLogger|CreateColumn Episodes Images String
16-1-2 00:30:44.9|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "Images" TEXT
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0029100
16-1-2 00:30:44.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (40, '2016-01-02T00:30:44', 'add_metadata_to_episodes_and_series')
16-1-2 00:30:44.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:44.9|Debug|MigrationLogger|40: add_metadata_to_episodes_and_series migrated
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0143560
16-1-2 00:30:44.9|Info|MigrationLogger|*** 41: fix_xbmc_season_images_metadata migrating ***
16-1-2 00:30:44.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:44.9|Info|fix_xbmc_season_images_metadata|Starting migration to 41
16-1-2 00:30:44.9|Debug|MigrationLogger|ExecuteSqlStatement UPDATE MetadataFiles SET Type = 4 WHERE Consumer = 'XbmcMetadata' AND SeasonNumber IS NOT NULL
16-1-2 00:30:44.9|Debug|MigrationLogger|UPDATE MetadataFiles SET Type = 4 WHERE Consumer = 'XbmcMetadata' AND SeasonNumber IS NOT NULL
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0028640
16-1-2 00:30:44.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (41, '2016-01-02T00:30:44', 'fix_xbmc_season_images_metadata')
16-1-2 00:30:44.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:44.9|Debug|MigrationLogger|41: fix_xbmc_season_images_metadata migrated
16-1-2 00:30:44.9|Debug|MigrationLogger|Took: 00:00:00.0117650
16-1-2 00:30:44.9|Info|MigrationLogger|*** 42: add_download_clients_table migrating ***
16-1-2 00:30:44.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.0|Info|add_download_clients_table|Starting migration to 42
16-1-2 00:30:45.0|Debug|MigrationLogger|CreateTable DownloadClients
16-1-2 00:30:45.0|Debug|MigrationLogger|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL, "Protocol" INTEGER NOT NULL)
16-1-2 00:30:45.0|Debug|MigrationLogger|Took: 00:00:00.0024250
16-1-2 00:30:45.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (42, '2016-01-02T00:30:45', 'add_download_clients_table')
16-1-2 00:30:45.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.0|Debug|MigrationLogger|42: add_download_clients_table migrated
16-1-2 00:30:45.0|Debug|MigrationLogger|Took: 00:00:00.0177550
16-1-2 00:30:45.0|Info|MigrationLogger|*** 43: convert_config_to_download_clients migrating ***
16-1-2 00:30:45.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.0|Info|convert_config_to_download_clients|Starting migration to 43
16-1-2 00:30:45.0|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:45.0|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:45.0|Debug|MigrationLogger|Took: 00:00:00.0062530
16-1-2 00:30:45.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (43, '2016-01-02T00:30:45', 'convert_config_to_download_clients')
16-1-2 00:30:45.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.0|Debug|MigrationLogger|43: convert_config_to_download_clients migrated
16-1-2 00:30:45.0|Debug|MigrationLogger|Took: 00:00:00.0154420
16-1-2 00:30:45.0|Info|MigrationLogger|*** 44: fix_xbmc_episode_metadata migrating ***
16-1-2 00:30:45.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.0|Info|fix_xbmc_episode_metadata|Starting migration to 44
16-1-2 00:30:45.0|Debug|MigrationLogger|ExecuteSqlStatement UPDATE MetadataFiles SET Type = 2 WHERE Consumer = 'XbmcMetadata' AND EpisodeFileId IS NOT NULL AND Type = 4 AND RelativePath LIKE '%.nfo'
16-1-2 00:30:45.0|Debug|MigrationLogger|UPDATE MetadataFiles SET Type = 2 WHERE Consumer = 'XbmcMetadata' AND EpisodeFileId IS NOT NULL AND Type = 4 AND RelativePath LIKE '%.nfo'
16-1-2 00:30:45.0|Debug|MigrationLogger|Took: 00:00:00.0027830
16-1-2 00:30:45.1|Debug|MigrationLogger|ExecuteSqlStatement UPDATE MetadataFiles SET Type = 5 WHERE Consumer = 'XbmcMetadata' AND EpisodeFileId IS NOT NULL AND Type = 4
16-1-2 00:30:45.1|Debug|MigrationLogger|UPDATE MetadataFiles SET Type = 5 WHERE Consumer = 'XbmcMetadata' AND EpisodeFileId IS NOT NULL AND Type = 4
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0018420
16-1-2 00:30:45.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (44, '2016-01-02T00:30:45', 'fix_xbmc_episode_metadata')
16-1-2 00:30:45.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.1|Debug|MigrationLogger|44: fix_xbmc_episode_metadata migrated
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0113920
16-1-2 00:30:45.1|Info|MigrationLogger|*** 45: add_indexes migrating ***
16-1-2 00:30:45.1|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.1|Info|add_indexes|Starting migration to 45
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex Blacklist (SeriesId)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_Blacklist_SeriesId" ON "Blacklist" ("SeriesId" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0032650
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex EpisodeFiles (SeriesId)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_EpisodeFiles_SeriesId" ON "EpisodeFiles" ("SeriesId" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0017000
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex Episodes (EpisodeFileId)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_Episodes_EpisodeFileId" ON "Episodes" ("EpisodeFileId" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0027090
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex Episodes (SeriesId)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_Episodes_SeriesId" ON "Episodes" ("SeriesId" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0024520
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex History (EpisodeId)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_History_EpisodeId" ON "History" ("EpisodeId" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0043010
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex History (Date)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0026610
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex Series (Path)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_Series_Path" ON "Series" ("Path" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0042410
16-1-2 00:30:45.1|Debug|MigrationLogger|CreateIndex Series (CleanTitle)
16-1-2 00:30:45.1|Debug|MigrationLogger|CREATE INDEX "IX_Series_CleanTitle" ON "Series" ("CleanTitle" ASC)
16-1-2 00:30:45.1|Debug|MigrationLogger|Took: 00:00:00.0020820
16-1-2 00:30:45.2|Debug|MigrationLogger|CreateIndex Series (TvRageId)
16-1-2 00:30:45.2|Debug|MigrationLogger|CREATE INDEX "IX_Series_TvRageId" ON "Series" ("TvRageId" ASC)
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0018860
16-1-2 00:30:45.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (45, '2016-01-02T00:30:45', 'add_indexes')
16-1-2 00:30:45.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.2|Debug|MigrationLogger|45: add_indexes migrated
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0118070
16-1-2 00:30:45.2|Info|MigrationLogger|*** 46: fix_nzb_su_url migrating ***
16-1-2 00:30:45.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.2|Info|fix_nzb_su_url|Starting migration to 46
16-1-2 00:30:45.2|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET Settings = replace(Settings, '//nzb.su', '//api.nzb.su')WHERE Implementation = 'Newznab'AND Settings LIKE '%//nzb.su%'
16-1-2 00:30:45.2|Debug|MigrationLogger|UPDATE Indexers SET Settings = replace(Settings, '//nzb.su', '//api.nzb.su')WHERE Implementation = 'Newznab'AND Settings LIKE '%//nzb.su%'
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0018730
16-1-2 00:30:45.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (46, '2016-01-02T00:30:45', 'fix_nzb_su_url')
16-1-2 00:30:45.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.2|Debug|MigrationLogger|46: fix_nzb_su_url migrated
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0121140
16-1-2 00:30:45.2|Info|MigrationLogger|*** 47: add_temporary_blacklist_columns migrating ***
16-1-2 00:30:45.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.2|Info|add_temporary_blacklist_columns|Starting migration to 47
16-1-2 00:30:45.2|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:45.2|Debug|MigrationLogger|
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0026210
16-1-2 00:30:45.2|Debug|MigrationLogger|CreateColumn Blacklist PublishedDate DateTime
16-1-2 00:30:45.2|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "PublishedDate" DATETIME
16-1-2 00:30:45.2|Debug|MigrationLogger|Took: 00:00:00.0019710
16-1-2 00:30:45.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (47, '2016-01-02T00:30:45', 'add_temporary_blacklist_columns')
16-1-2 00:30:45.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.3|Debug|MigrationLogger|47: add_temporary_blacklist_columns migrated
16-1-2 00:30:45.3|Debug|MigrationLogger|Took: 00:00:00.0176690
16-1-2 00:30:45.3|Info|MigrationLogger|*** 48: add_title_to_scenemappings migrating ***
16-1-2 00:30:45.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.3|Info|add_title_to_scenemappings|Starting migration to 48
16-1-2 00:30:45.3|Debug|MigrationLogger|AlterTable SceneMappings
16-1-2 00:30:45.3|Debug|MigrationLogger|
16-1-2 00:30:45.3|Debug|MigrationLogger|Took: 00:00:00.0017920
16-1-2 00:30:45.3|Debug|MigrationLogger|CreateColumn SceneMappings Title String
16-1-2 00:30:45.3|Debug|MigrationLogger|ALTER TABLE "SceneMappings" ADD COLUMN "Title" TEXT
16-1-2 00:30:45.3|Debug|MigrationLogger|Took: 00:00:00.0035770
16-1-2 00:30:45.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (48, '2016-01-02T00:30:45', 'add_title_to_scenemappings')
16-1-2 00:30:45.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.3|Debug|MigrationLogger|48: add_title_to_scenemappings migrated
16-1-2 00:30:45.3|Debug|MigrationLogger|Took: 00:00:00.0201710
16-1-2 00:30:45.3|Info|MigrationLogger|*** 49: fix_dognzb_url migrating ***
16-1-2 00:30:45.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.4|Info|fix_dognzb_url|Starting migration to 49
16-1-2 00:30:45.4|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET Settings = replace(Settings, '//dognzb.cr', '//api.dognzb.cr')WHERE Implementation = 'Newznab'AND Settings LIKE '%//dognzb.cr%'
16-1-2 00:30:45.4|Debug|MigrationLogger|UPDATE Indexers SET Settings = replace(Settings, '//dognzb.cr', '//api.dognzb.cr')WHERE Implementation = 'Newznab'AND Settings LIKE '%//dognzb.cr%'
16-1-2 00:30:45.4|Debug|MigrationLogger|Took: 00:00:00.0027340
16-1-2 00:30:45.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (49, '2016-01-02T00:30:45', 'fix_dognzb_url')
16-1-2 00:30:45.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.4|Debug|MigrationLogger|49: fix_dognzb_url migrated
16-1-2 00:30:45.4|Debug|MigrationLogger|Took: 00:00:00.0144960
16-1-2 00:30:45.4|Info|MigrationLogger|*** 50: add_hash_to_metadata_files migrating ***
16-1-2 00:30:45.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.4|Info|add_hash_to_metadata_files|Starting migration to 50
16-1-2 00:30:45.4|Debug|MigrationLogger|AlterTable MetadataFiles
16-1-2 00:30:45.4|Debug|MigrationLogger|
16-1-2 00:30:45.4|Debug|MigrationLogger|Took: 00:00:00.0040150
16-1-2 00:30:45.4|Debug|MigrationLogger|CreateColumn MetadataFiles Hash String
16-1-2 00:30:45.4|Debug|MigrationLogger|ALTER TABLE "MetadataFiles" ADD COLUMN "Hash" TEXT
16-1-2 00:30:45.4|Debug|MigrationLogger|Took: 00:00:00.0030490
16-1-2 00:30:45.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (50, '2016-01-02T00:30:45', 'add_hash_to_metadata_files')
16-1-2 00:30:45.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.4|Debug|MigrationLogger|50: add_hash_to_metadata_files migrated
16-1-2 00:30:45.4|Debug|MigrationLogger|Took: 00:00:00.0163910
16-1-2 00:30:45.4|Info|MigrationLogger|*** 51: download_client_import migrating ***
16-1-2 00:30:45.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.5|Info|download_client_import|Starting migration to 51
16-1-2 00:30:45.5|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:45.5|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0023490
16-1-2 00:30:45.5|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:45.5|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0028440
16-1-2 00:30:45.5|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:45.5|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0043340
16-1-2 00:30:45.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (51, '2016-01-02T00:30:45', 'download_client_import')
16-1-2 00:30:45.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.5|Debug|MigrationLogger|51: download_client_import migrated
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0138090
16-1-2 00:30:45.5|Info|MigrationLogger|*** 52: add_columns_for_anime migrating ***
16-1-2 00:30:45.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.5|Info|add_columns_for_anime|Starting migration to 52
16-1-2 00:30:45.5|Debug|MigrationLogger|AlterTable SceneMappings
16-1-2 00:30:45.5|Debug|MigrationLogger|
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0019120
16-1-2 00:30:45.5|Debug|MigrationLogger|CreateColumn SceneMappings Type String
16-1-2 00:30:45.5|Debug|MigrationLogger|ALTER TABLE "SceneMappings" ADD COLUMN "Type" TEXT
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0028710
16-1-2 00:30:45.5|Debug|MigrationLogger|ExecuteSqlStatement DELETE FROM SceneMappings
16-1-2 00:30:45.5|Debug|MigrationLogger|DELETE FROM SceneMappings
16-1-2 00:30:45.5|Debug|MigrationLogger|Took: 00:00:00.0021940
16-1-2 00:30:45.6|Debug|MigrationLogger|AlterTable NamingConfig
16-1-2 00:30:45.6|Debug|MigrationLogger|
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0021360
16-1-2 00:30:45.6|Debug|MigrationLogger|CreateColumn NamingConfig AnimeEpisodeFormat String
16-1-2 00:30:45.6|Debug|MigrationLogger|ALTER TABLE "NamingConfig" ADD COLUMN "AnimeEpisodeFormat" TEXT
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0024180
16-1-2 00:30:45.6|Debug|MigrationLogger|ExecuteSqlStatement UPDATE NamingConfig SET AnimeEpisodeFormat = StandardEpisodeFormat
16-1-2 00:30:45.6|Debug|MigrationLogger|UPDATE NamingConfig SET AnimeEpisodeFormat = StandardEpisodeFormat
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0021690
16-1-2 00:30:45.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (52, '2016-01-02T00:30:45', 'add_columns_for_anime')
16-1-2 00:30:45.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.6|Debug|MigrationLogger|52: add_columns_for_anime migrated
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0120330
16-1-2 00:30:45.6|Info|MigrationLogger|*** 53: add_series_sorttitle migrating ***
16-1-2 00:30:45.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.6|Info|add_series_sorttitle|Starting migration to 53
16-1-2 00:30:45.6|Debug|MigrationLogger|CreateColumn Series SortTitle String
16-1-2 00:30:45.6|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "SortTitle" TEXT
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0031100
16-1-2 00:30:45.6|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:45.6|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0029020
16-1-2 00:30:45.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (53, '2016-01-02T00:30:45', 'add_series_sorttitle')
16-1-2 00:30:45.6|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:45.6|Debug|MigrationLogger|53: add_series_sorttitle migrated
16-1-2 00:30:45.6|Debug|MigrationLogger|Took: 00:00:00.0122590
16-1-2 00:30:45.6|Info|MigrationLogger|*** 54: rename_profiles migrating ***
16-1-2 00:30:45.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:45.6|Info|rename_profiles|Starting migration to 54
16-1-2 00:30:45.7|Debug|MigrationLogger|RenameTable QualityProfiles Profiles
16-1-2 00:30:45.7|Debug|MigrationLogger|ALTER TABLE "QualityProfiles" RENAME TO "Profiles"
16-1-2 00:30:45.7|Debug|MigrationLogger|Took: 00:00:00.0031620
16-1-2 00:30:45.7|Debug|MigrationLogger|AlterTable Profiles
16-1-2 00:30:45.7|Debug|MigrationLogger|
16-1-2 00:30:45.7|Debug|MigrationLogger|Took: 00:00:00.0015030
16-1-2 00:30:45.7|Debug|MigrationLogger|CreateColumn Profiles Language Int32
16-1-2 00:30:45.7|Debug|MigrationLogger|ALTER TABLE "Profiles" ADD COLUMN "Language" INTEGER
16-1-2 00:30:45.7|Debug|MigrationLogger|Took: 00:00:00.0021550
16-1-2 00:30:45.7|Debug|MigrationLogger|AlterTable Profiles
